session_id,scenario,window_id,activity,direction,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,acc3_0,acc3_1,acc3_2,true_class,fp32_pred,int8_pred
20260910_114036,FAST_1P_AWAY,6,FAST,AWAY,11,-7,11,-7,3,4,3,3,5,11,4,2,3,3,5,-5571,3275,1258,2,1,1
20260910_114036,FAST_1P_AWAY,7,FAST,AWAY,-20,-5,-18,-6,6,3,12,12,24,11,26,18,11,5,-10,-4383,-2014,5493,2,2,2
20260910_114036,FAST_1P_AWAY,8,FAST,AWAY,-23,4,-21,4,11,10,12,12,25,-1,26,12,15,8,-10,-5737,-3081,7741,2,2,2
20260910_114036,FAST_1P_AWAY,9,FAST,AWAY,9,17,7,15,14,15,14,14,5,4,4,9,13,14,5,-10394,-2589,11180,2,2,2
20260910_114036,FAST_1P_AWAY,10,FAST,AWAY,17,19,17,20,19,19,14,15,-1,-1,-1,-2,18,19,6,-15621,-724,13744,2,2,2
20260910_114036,FAST_1P_AWAY,11,FAST,AWAY,20,18,20,19,19,19,14,15,-4,-4,-3,-4,19,19,6,-17419,931,13352,2,2,2
20260910_114047,FAST_1P_AWAY,0,FAST,AWAY,-13,-13,-12,-12,6,8,6,7,6,12,1,8,7,7,6,-9188,1867,5042,2,2,2
20260910_114047,FAST_1P_AWAY,1,FAST,AWAY,-9,-14,-10,-14,7,8,6,7,4,10,1,4,7,7,5,-10662,2988,5226,2,2,2
20260910_114047,FAST_1P_AWAY,2,FAST,AWAY,-5,-8,-5,-9,1,0,5,4,6,12,1,9,0,0,5,-5609,1636,3177,2,2,2
20260910_114047,FAST_1P_AWAY,3,FAST,AWAY,8,-1,7,-2,1,-1,4,5,9,14,10,10,1,-1,-6,-2124,150,2157,2,2,2
20260910_114047,FAST_1P_AWAY,4,FAST,AWAY,11,6,10,5,5,5,4,5,9,12,10,3,6,4,-1,-5983,2018,2690,2,2,2
20260910_114047,FAST_1P_AWAY,5,FAST,AWAY,4,6,5,6,3,3,3,3,1,3,-1,-1,3,2,0,-8250,4963,1416,2,1,1
20260910_114047,FAST_1P_AWAY,6,FAST,AWAY,10,1,9,1,2,2,1,1,-3,-6,-2,-4,1,1,2,-10535,7886,61,2,1,1
20260910_114047,FAST_1P_AWAY,7,FAST,AWAY,-9,-5,-7,-5,5,3,5,6,6,-6,5,4,4,-2,-19,-8524,1663,6371,2,2,2
20260910_114047,FAST_1P_AWAY,8,FAST,AWAY,-12,4,-13,3,8,8,12,9,16,41,5,7,8,1,-17,-5209,-3659,6769,2,2,2
20260910_114047,FAST_1P_AWAY,9,FAST,AWAY,8,19,6,18,16,18,18,18,13,18,4,19,16,16,5,-10398,-4927,12560,2,2,2
20260910_114047,FAST_1P_AWAY,10,FAST,AWAY,20,22,20,23,23,23,18,19,2,2,1,-1,23,23,5,-15607,-4441,17676,2,2,2
20260910_114047,FAST_1P_AWAY,11,FAST,AWAY,30,21,30,21,26,24,21,22,-1,-6,3,1,25,25,6,-16899,-4861,19274,2,2,2
