session_id,scenario,window_id,start_frame,end_frame,activity,direction,people_count,participants,environment,selected_slot,moving_ratio,dx_mm,dy_mm,mean_vx_mm_s,mean_vy_mm_s,mean_speed_mm_s,median_speed_mm_s,max_speed_mm_s,p90_speed_mm_s,mean_accel_mm_s2,median_accel_mm_s2,max_accel_mm_s2,std_speed_mm_s,path_length_mm,net_displacement_mm,straightness
20260910_101021,STILL_1P_NA,73,394,403,STILL,NAN,1,P01,LAB01,0,0.0,-7.674358541429456,3.5193533158560513,-8.306959190696963,3.835948228022853,10.318433704704425,8.58990412424809,15.334800970695131,15.334800970695131,20.852794426787423,8.945682204778555,98.45610754696344,4.0957595432524245,9.085378969332734,8.442844709233862,0.9292782103787067
20260910_101021,STILL_1P_NA,74,399,408,STILL,NAN,1,P01,LAB01,0,0.0,-4.132382689351061,2.4926475783452133,-5.944557223428605,3.497395854623406,8.862677658801406,8.58990412424809,14.71692515788663,12.06208549744629,17.986857941761592,11.104010121614492,57.334319902557844,2.7283012837551746,5.90538292927618,4.825958831266442,0.8172135302761743
20260910_101021,STILL_1P_NA,75,404,413,STILL,NAN,1,P01,LAB01,0,0.0,-1.7251746143366518,14.736924249158164,-2.2553779233914,16.66378594725699,18.60474054375206,13.062833351671706,39.807702241833084,34.47934756079734,38.47466856389868,26.534223790688365,113.61492689760128,11.71621064256859,15.753265530931985,14.837559225673795,0.9418719691190265
20260910_101021,STILL_1P_NA,76,409,418,STILL,NAN,1,P01,LAB01,0,0.0,-11.624194455650013,16.35543619226337,-13.069388413279878,19.815789745361975,32.56140094635849,36.09915757951994,39.807702241833084,39.807702241833084,35.653861048717175,26.534223790688365,113.61492689760128,7.8034572493476135,27.05898430485869,20.06544765964525,0.7415447466016791
20260910_101021,STILL_1P_NA,77,414,423,STILL,NAN,1,P01,LAB01,0,0.0,7.3894759274932085,10.580980615666704,4.456271439880796,12.858757301027955,34.01208242220547,36.09915757951994,39.807702241833084,38.19183506635515,32.23874968467281,0.0,136.09464023824893,7.168647477571835,28.828245974362346,12.905870961392576,0.44768145009134713
20260910_101021,STILL_1P_NA,78,419,428,STILL,NAN,1,P01,LAB01,0,0.0,14.319050214233357,0.36960626116660933,19.091216731820474,2.785863754970098,20.685948889591646,12.574223073408884,38.012294269079824,38.012294269079824,33.65799000556643,1.8585847404941138,136.09464023824893,12.348475205329736,17.36341041866041,14.323819596253994,0.824942753231256
20260910_101021,STILL_1P_NA,79,424,433,STILL,NAN,1,P01,LAB01,0,0.0,11.516992847248048,0.49214288047733135,13.035232686909737,-0.22847323510184142,14.900017614962735,11.042094343681068,23.13672828170459,23.13672828170459,20.05180504254633,1.8585847404941138,71.01428074502769,5.724112153604315,13.812960813826484,11.527503149354036,0.8345425216739374
20260910_101021,STILL_1P_NA,80,429,438,STILL,NAN,1,P01,LAB01,0,0.0,11.815030257885383,5.865230377037733,13.922156946066355,6.8080277496563415,14.452981594794235,13.495590789394667,23.13672828170459,23.13672828170459,34.05784015258774,15.652395406147724,90.04481616754329,6.4487923290920826,13.972106969652122,13.190749310424838,0.9440773205555598
20260910_101021,STILL_1P_NA,81,434,443,STILL,NAN,1,P01,LAB01,0,0.0,1.1789709467316243,8.160487806994297,2.761364025969271,9.647257723564659,10.120586876374102,9.532943848986301,15.161639003378056,12.216367110441434,26.01631961278333,13.597742269845885,90.04481616754329,2.407052042400053,8.666192087904927,8.245212777202287,0.951422804106756
20260910_101021,STILL_1P_NA,82,439,448,STILL,NAN,1,P01,LAB01,0,0.0,-2.8715447938359375,5.860610937288129,-3.521854846279414,7.167694550280631,9.754497615829179,9.458621714248913,11.889114677892922,11.889114677892922,10.682143544719334,9.431177055727794,31.185205755044088,1.550414525525172,9.040067509418787,6.5262952784307515,0.7219299271416997
20260910_101021,STILL_1P_NA,83,444,453,STILL,NAN,1,P01,LAB01,0,0.0,-9.16037077535566,0.7713140052308063,-10.61198169123598,1.5084641981961737,11.001040108460998,11.487785264722692,14.25996895376872,13.367777450547988,10.392641560440875,9.3989182434781,38.217747767349465,2.51304667172888,9.361963238351379,9.1927861955261,0.9819293198960403
20260910_101021,STILL_1P_NA,84,449,458,STILL,NAN,1,P01,LAB01,0,0.0,-9.239680795716936,-2.497307034079995,-11.80658625900988,-2.7638441960115556,14.34955678222698,13.26864506130124,18.26018959151481,18.233726709145017,11.75586297877013,0.32659099781203516,55.80142060815614,1.9709650165479782,11.208999354879976,9.571219547644166,0.8538870638329743
20260910_101021,STILL_1P_NA,85,454,463,STILL,NAN,1,P01,LAB01,0,0.0,-3.799816188026398,-8.058067068938954,-5.591686027702141,-8.942257299215694,14.204701726477463,13.26864506130124,18.26018959151481,18.26018959151481,15.973793968915341,0.16499558170376535,79.53863145100794,3.6105752127401476,10.536780813596366,8.909043043464651,0.8455184938428891
20260910_101021,STILL_1P_NA,86,459,468,STILL,NAN,1,P01,LAB01,0,0.0,-6.2300684849689105,-7.037368717571326,-8.22278809468607,-9.257713570546247,15.069714899721571,14.695413528831748,23.53341564344486,22.769098125061483,26.632191621865537,7.138720639852558,120.64680576921738,5.7582114798171435,11.552687516617551,9.398846301246461,0.8135636221205694
20260910_101021,STILL_1P_NA,87,464,473,STILL,NAN,1,P01,LAB01,0,0.0,-10.687082443121653,-6.014358669766352,-12.165410288454975,-6.663037697199225,16.722075984087873,16.11414539239955,23.53341564344486,23.53341564344486,29.170204713434742,7.138720639852558,120.64680576921738,5.948656963341437,13.490276435459345,12.263206813663087,0.90904043904016
20260910_101021,STILL_1P_NA,88,469,478,STILL,NAN,1,P01,LAB01,0,0.0,5.853380968264219,-0.4835157104917016,4.692100117109011,-1.8036191167030402,17.94246206396601,18.186737049026185,24.152264017598565,23.838253304620494,26.52469189623948,9.290848490584523,119.42072378873081,5.258652228844457,12.934666041701597,5.873317308125797,0.4540756822936221
20260910_101021,STILL_1P_NA,89,474,483,STILL,NAN,1,P01,LAB01,0,0.0,15.600661993702943,7.76132750040756,18.491766921799602,9.57973521404389,23.789230972583166,24.41596493526182,30.460691441486283,30.460691441486283,20.707893188876017,7.467619373133422,67.7407279131468,5.801465809232169,20.4404200875614,17.42466238440074,0.8524610702597136
20260910_101021,STILL_1P_NA,90,479,488,STILL,NAN,1,P01,LAB01,0,0.0,6.614742060508888,4.895857366127757,9.806070193664,5.275147224598595,24.811175875595506,24.679665852925076,30.460691441486283,30.460691441486283,26.04369243848738,2.9595066121597733,119.18858106213031,4.256754548693651,18.00208352605771,8.22947336568585,0.4571400501377425
20260910_101021,STILL_1P_NA,91,484,493,STILL,NAN,1,P01,LAB01,0,0.0,-0.5180520550399024,-10.237932322174629,0.19329877713071256,-9.683101155195896,20.569177704243,19.81905816993513,26.10013407711439,26.10013407711439,32.50491223749124,16.69458549762252,119.18858106213031,4.2503515473987745,13.342572595456462,10.25103098059698,0.7682949376709973
20260910_101021,STILL_1P_NA,92,489,498,STILL,NAN,1,P01,LAB01,0,0.0,3.953695280727402,-4.216340501780451,3.379777737043264,-7.211382858382956,16.62037320373155,14.094410295002666,26.10013407711439,26.10013407711439,16.410404990440586,0.4623984831475051,101.84911339633615,4.902430889718938,11.18518095266646,5.780072110259556,0.5167616093758082
20260910_101021,STILL_1P_NA,93,494,503,STILL,NAN,1,P01,LAB01,0,0.0,-1.821587380666415,-2.613586785602365,-0.5467004706247404,-2.827755287696491,11.189154345102757,11.560560439384496,14.094410295002666,14.094410295002666,10.869067981721976,0.6643005874020169,41.37928095952685,3.1346410906659963,8.904226825646475,3.185752104492506,0.3577797563867888
20260910_101021,STILL_1P_NA,94,499,508,STILL,NAN,1,P01,LAB01,0,0.0,-5.7591764510406165,-3.7430563994957993,-7.926668166394644,-4.9396152695095905,8.257378535848545,8.69946217539307,14.930787540244994,14.930787540244994,23.269042347709114,5.5771441442515615,135.0494069671342,4.6145503103438905,7.10617949624972,6.8686668724016045,0.9665766078701696
20260910_101021,STILL_1P_NA,95,504,513,STILL,NAN,1,P01,LAB01,0,0.0,-2.580076219386342,-8.169974887417993,-3.173628930898028,-9.26711544665477,10.526788301293974,11.464971322289225,17.37763187783763,15.175471974004257,25.80884108999635,0.0,135.0494069671342,5.312424847302766,10.018028361207651,8.567688308924618,0.8552269967712292
20260910_101021,STILL_1P_NA,96,509,518,STILL,NAN,1,P01,LAB01,0,0.0,0.5039758625861168,-8.678826714335855,-0.47916974701696036,-11.512075308082624,15.218550331449103,16.67463714801392,17.37763187783763,17.37763187783763,12.124841643968605,0.0,66.51959313670014,2.57344490651943,11.600082374809716,8.69344723383878,0.7494297844571457
20260910_101021,STILL_1P_NA,97,514,523,STILL,NAN,1,P01,LAB01,0,0.0,-6.295349778141372,-3.0396801897645673,-5.8487780336946305,-5.370594765047021,13.67132574299518,15.971642418190216,17.37763187783763,17.37763187783763,12.299088719582873,0.0,107.1574942561854,4.7766453865468055,10.273894682029818,6.990785684398555,0.6804416339429891
20260910_101021,STILL_1P_NA,98,519,528,STILL,NAN,1,P01,LAB01,0,0.0,-3.4664154078675438,-2.014626867718107,-6.342626786194045,-2.7427654995807904,8.58227117413083,7.209881685441577,15.971642418190216,15.971642418190216,15.4714481306278,0.0,107.1574942561854,3.8154567850329735,5.8226216994574065,4.009333759620565,0.6885787823025122
20260910_101021,STILL_1P_NA,99,524,533,STILL,NAN,1,P01,LAB01,0,0.0,-3.145942430010564,3.68313629575141,-3.8018604389896895,3.278843987770172,8.82257605152815,7.990495816206278,12.243420538855753,12.243420538855753,13.27837541109675,0.0,77.92297046109184,2.861406132282223,8.105756501409054,4.8438049863740575,0.5975759308254622
20260910_101021,STILL_1P_NA,100,529,538,STILL,NAN,1,P01,LAB01,0,0.0,1.6343936241670463,5.846243351455769,1.6082547562285185,7.047314357969862,10.098684305014379,11.190077639463059,12.243420538855753,12.243420538855753,14.149634405955121,3.65189829989153,77.92297046109184,2.358763998865437,9.646925398474425,6.070403927512458,0.6292578906510916
20260910_101021,STILL_1P_NA,101,534,543,STILL,NAN,1,P01,LAB01,0,0.0,10.179258409968156,0.37615726021613227,11.725440656298847,1.1687331325436503,12.671166810258345,9.19183730498209,32.31114298972891,25.899218056831216,34.631607260715285,13.503195367731905,186.66794112718026,8.355716430938568,10.550567845687734,10.186206166248589,0.9654652067293166
20260910_101021,STILL_1P_NA,102,539,548,STILL,NAN,1,P01,LAB01,0,0.0,15.571072935253937,9.278222361755525,17.88993831003821,10.004787225960545,23.389397555352144,29.271500126656278,32.31114298972891,32.31114298972891,33.690507315900724,10.718343109418417,186.66794112718026,10.76226133350415,21.04058501056639,18.12577508823217,0.861467258592362
20260910_101021,STILL_1P_NA,103,544,553,STILL,NAN,1,P01,LAB01,0,0.0,0.9254691822966379,14.641572192301055,5.0777167746875715,17.180150931966217,26.474844032665885,28.049151495976098,32.31114298972891,32.31114298972891,14.052604004277597,6.308104878117622,57.172947548039744,5.09271680518326,20.177271838047528,14.670791712438163,0.7270949130384415
20260910_101021,STILL_1P_NA,104,549,558,STILL,NAN,1,P01,LAB01,0,0.0,-14.033699303405342,2.8869447699989905,-16.131970536628135,6.016982445586533,21.89927828052159,19.796016887663935,27.96054295301546,25.98827869152685,25.219873979875626,0.9974171296138821,91.34886236129601,3.2833804058517444,16.931569199226267,14.327566654649495,0.846204299558025
20260910_101021,STILL_1P_NA,105,554,563,STILL,NAN,1,P01,LAB01,0,0.0,-10.112393536081072,-6.270070817347914,-14.208173544694796,-7.609734163000317,17.761458630078018,16.46318953390955,25.769138218028118,25.769138218028118,21.06205736116836,6.0472650194426745,91.34886236129601,4.689781065507413,14.111254224101364,11.898499530744713,0.843192202605395
20260910_101021,STILL_1P_NA,106,559,568,STILL,NAN,1,P01,LAB01,0,0.0,-8.31154872912282,-9.019067313745836,-11.139234200710279,-12.226736733047455,17.383427204180144,13.970556424260064,29.423681968989666,28.38466479233515,23.65086461347412,10.086040379305805,92.72472490899526,6.060393745123327,13.005309124383489,12.264804013373459,0.9430613218088245
20260910_101021,STILL_1P_NA,107,564,573,STILL,NAN,1,P01,LAB01,0,0.0,-14.824365894463085,-13.28805205003846,-17.285881027453154,-14.799312813552058,23.944636841125565,26.493754071355625,29.563357042148443,29.437649476305545,26.560547892024402,12.993254563583438,92.72472490899526,5.99409773499601,19.97315393307965,19.908142843004008,0.9967450764013804
20260910_101021,STILL_1P_NA,108,569,578,STILL,NAN,1,P01,LAB01,0,0.0,-15.09468821439134,-8.280383034316856,-19.18331321546313,-11.046320644509986,23.353950880681758,22.124653111102013,29.563357042148443,29.437649476305545,15.385083601558335,10.412429751296077,40.97277546489044,4.394431678534442,18.20154225116268,17.216688284472344,0.9458917297721061
20260910_101021,STILL_1P_NA,109,574,583,STILL,NAN,1,P01,LAB01,0,0.0,-7.0857112722455895,-4.680619768112592,-10.009817434751877,-6.6346500779339905,16.027480577635792,14.81627657857382,21.776527411073577,21.66558607154762,12.072570306145746,5.38388808101844,40.97277546489044,4.179351272165417,12.26396550795148,8.492084882246207,0.692442006359221
20260910_101021,STILL_1P_NA,110,579,588,STILL,NAN,1,P01,LAB01,0,0.0,9.836797501435512,-6.212221673613158,10.03693281603164,-7.613341081014694,16.398515726337905,12.87015440474634,27.515255410710402,26.101836137381465,22.540676146118816,17.32804055599506,80.94984164390603,5.985084354172518,14.215086949251655,11.634185970937418,0.8184393111679062
20260910_101021,STILL_1P_NA,111,584,593,STILL,NAN,1,P01,LAB01,0,0.0,18.939812517093856,2.37048486816866,22.34030179495149,2.427674710182149,22.94864782006507,24.37831541467031,28.456778184838377,27.6094076881232,26.097113535699407,17.64849844013871,80.94984164390603,5.2167143965148295,20.831849813707546,19.087579644703034,0.9162690694968064
20260910_101021,STILL_1P_NA,112,589,598,STILL,NAN,1,P01,LAB01,0,0.0,13.70499994028421,8.783381074424142,17.951035190613485,10.331509226671967,21.121698859195746,21.85323542723208,28.456778184838377,27.6094076881232,17.136197617705697,10.57566768149395,69.95302471215774,5.185290091210944,16.448897327574684,16.278046764330863,0.9896132512811415
20260910_101021,STILL_1P_NA,113,594,603,STILL,NAN,1,P01,LAB01,0,0.0,8.949468607133667,15.040847159145642,11.956850394481766,18.185543304336,23.173269038146305,21.06341343878377,36.35617887254585,34.65699664391264,33.759975655935705,25.00263611805524,132.6565335772189,8.311535323851942,17.92858744601463,17.50200193163201,0.9762064069092377
20260910_101021,STILL_1P_NA,114,599,608,STILL,NAN,1,P01,LAB01,0,0.0,16.409810014858977,21.41657539508151,19.032168544883486,25.625903671612235,32.321645981173035,34.12086477794537,38.97886736984635,38.97886736984635,43.287882480510326,29.969859447456397,132.6565335772189,6.821715595203909,27.672658061281982,26.98057757678617,0.9749904587060926
20260910_101021,STILL_1P_NA,115,604,613,STILL,NAN,1,P01,LAB01,0,0.0,8.474908309327247,9.171732352551771,11.941505041195597,13.470999030735552,23.964686803893855,20.87412829209481,38.97886736984635,38.97886736984635,39.56555006304261,39.09071342907494,99.66728077208057,11.987208975206778,17.153645440292962,12.487783838549932,0.7279959167872748
20260910_101021,STILL_1P_NA,116,609,618,STILL,NAN,1,P01,LAB01,0,0.0,-8.731795896595258,-3.123079056132383,-8.407423662038106,-2.6549872634660145,15.202309670297328,15.019454963965325,21.253838309352414,19.714181287061926,28.271030117351433,20.775435885357822,99.66728077208057,3.5048180838358913,11.17072773184313,9.273504319870161,0.8301611625028897
20260910_101021,STILL_1P_NA,117,614,623,STILL,NAN,1,P01,LAB01,0,0.0,-7.825395529323259,-10.442475122496262,-10.545439513985414,-11.707283550393484,17.92482469208727,18.401960077747496,21.253838309352414,21.253838309352414,14.560952875612696,9.611922827099445,53.03838739743385,2.782163046458065,14.45553373196653,13.049218439213353,0.9027143985944087
20260910_101021,STILL_1P_NA,118,619,628,STILL,NAN,1,P01,LAB01,0,0.0,3.2675660680408782,-11.95726934864274,2.509441523582054,-15.591187990033614,19.153348694078876,20.250286086123978,22.629257368157372,22.629257368157372,21.575322709859396,0.0,90.78799536730716,3.3086878547443344,14.664753697808653,12.395695958073645,0.8452713365329776
20260910_101021,STILL_1P_NA,119,624,633,STILL,NAN,1,P01,LAB01,0,0.0,2.7806248150315014,-8.949600127583153,3.4881582458463773,-11.044080062291265,15.349413630259187,15.527435205564487,22.629257368157372,22.629257368157372,28.52845904072135,21.15911858573641,90.78799536730716,6.2314491030141195,12.567843137966838,9.371617619472392,0.745682255625963
20260910_101021,STILL_1P_NA,120,629,638,STILL,NAN,1,P01,LAB01,0,0.0,-4.116681397047614,1.3273150374468514,-5.093808351618702,0.47274491766239934,10.49662702387069,11.444801024665214,16.504473598726655,14.675389307723623,23.006803264584555,21.15911858573641,65.81201108607117,3.810851464332542,8.068609088521661,4.325370612263235,0.536073883963033
20260910_101021,STILL_1P_NA,121,634,643,STILL,NAN,1,P01,LAB01,0,0.0,3.7982975043894385,7.984791181937226,4.193958334581396,9.097154068058689,13.796201381834791,13.354776791960887,19.13613299832366,19.13613299832366,20.617765220358883,10.532658731367718,59.761403195628944,4.2686796439364745,12.283487669337157,8.842169086315502,0.7198418986806085
20260910_101021,STILL_1P_NA,122,639,648,STILL,NAN,1,P01,LAB01,0,0.0,4.9591407110305,4.9570875225983855,6.099887874060739,6.744071737567725,12.489402788471562,11.776874935602137,19.13613299832366,19.13613299832366,20.37962661763715,7.431376751258004,59.761403195628944,5.025873193911176,9.193983036150934,7.01183237809495,0.7626544828856305
20260910_101021,STILL_1P_NA,123,644,653,STILL,NAN,1,P01,LAB01,0,0.0,-0.3766764899935424,1.8270790304775346,-0.0016427056150206455,2.9250650530720597,10.235008879844939,8.458569786365834,19.577662577644237,16.207063532528707,22.130753246143104,18.667489732270322,54.96168206337213,3.992395210223044,6.853664331284833,1.8655034070525263,0.27219065843903195
20260910_101021,STILL_1P_NA,124,649,658,STILL,NAN,1,P01,LAB01,0,0.0,-7.863768544999743,-4.319639482980165,-8.084752399717782,-4.468293149395608,17.158944027564285,13.742003687942177,29.16832492160724,29.16832492160724,47.07429629560554,27.87989587425187,196.63980055498618,8.512224492709628,14.667262850296929,8.972075623413376,0.6117075636393701
20260910_101021,STILL_1P_NA,125,654,663,STILL,NAN,1,P01,LAB01,0,0.0,-6.050401629493308,-4.684464969548344,-9.515394006456328,-6.986207692602134,14.257256944142373,9.640666763335231,29.16832492160724,29.16832492160724,41.54577273002384,16.1454008180754,196.63980055498618,9.937353032242232,9.931950729389712,7.6518998901645885,0.7704327275327487
20260910_101021,STILL_1P_NA,126,659,668,STILL,NAN,1,P01,LAB01,0,0.0,-1.8652496163185788,4.512043108769149,-1.658699629142656,4.263687902125348,9.421673335473383,10.392581247108946,12.432567659957517,12.432567659957517,10.943881518825743,4.628360779901154,47.02437792274728,2.861919458713681,7.821823379389333,4.882385599946789,0.624200440630247
20260910_101021,STILL_1P_NA,127,664,673,STILL,NAN,1,P01,LAB01,0,0.0,2.9431121481901528,5.387189381870257,2.343022732882522,6.767583596208814,12.906198553388588,12.341613157779872,16.172031669854583,16.172031669854583,7.202477644186478,1.0221214817796922,43.94778560824431,1.7064773735805185,11.295397546804756,6.13870658632257,0.5434697239194639
20260910_101021,STILL_1P_NA,128,669,678,STILL,NAN,1,P01,LAB01,0,0.0,4.432129043386908,0.13328990848822286,5.600368288003131,0.9933476081062563,10.986093023568777,12.250658655602225,16.172031669854583,16.172031669854583,17.155692622004143,1.0221214817796922,105.54923796244441,4.242470083679061,9.09596350600425,4.434132841598067,0.48748357869631886
20260910_101021,STILL_1P_NA,129,674,683,STILL,NAN,1,P01,LAB01,0,0.0,7.366789840283218,5.018632378122447,9.644067891601104,6.744844088980157,13.75802196034092,10.749822558757689,27.332750307902767,27.332750307902767,36.10873918367548,10.007829842896658,105.54923796244441,8.388072485445901,11.421121869530104,8.913824291382404,0.7804683631967183
20260910_101021,STILL_1P_NA,130,679,688,STILL,NAN,1,P01,LAB01,0,0.0,13.124348593802551,11.200679397365775,15.381581843518038,12.696913368340768,18.298491919983743,17.67169568573039,27.332750307902767,27.332750307902767,44.09448938656805,23.18670584705024,141.22986847672868,7.86122679008487,17.775096904252223,17.25409357150416,0.9706891424809377
20260910_101021,STILL_1P_NA,131,684,693,STILL,NAN,1,P01,LAB01,0,0.0,4.251344613262063,1.989172142339612,7.878297385242533,5.302123803770388,12.316605796170263,8.559122507545645,27.332750307902767,25.905278463369918,22.584384009840612,10.210720210621322,141.22986847672868,7.354260619790077,8.718638973188437,4.693691173540534,0.538351362864614
20260910_101021,STILL_1P_NA,132,689,698,STILL,NAN,1,P01,LAB01,0,0.0,-2.8495726576588822,-6.928850721172921,-2.452554668342583,-7.012927641582898,11.547354256624162,7.407546928065649,33.88409616562136,23.41501198024087,32.018199655902485,1.6515292819882403,165.73822665182385,8.663616453187613,9.620785664061902,7.49193143639046,0.7787234533637205
20260910_101021,STILL_1P_NA,133,694,703,STILL,NAN,1,P01,LAB01,0,0.0,-13.272211368993794,-17.333999615880202,-14.960799542338469,-20.22819256877503,24.917035657771244,33.6034112484947,35.4104307799121,34.17525575479351,34.03875847307144,5.339205078564787,165.73822665182385,11.961222296171753,22.439624219833814,21.831608674272793,0.9729043793423416
20260910_101021,STILL_1P_NA,134,699,708,STILL,NAN,1,P01,LAB01,0,0.0,-19.71624974244628,-19.096852099806256,-24.48799864394662,-24.137158466582957,33.29412606538152,33.96105512547862,35.4104307799121,35.20756762160575,14.683165204953303,11.727811989471867,52.46946374263604,2.120061075032381,27.529916613692798,27.448502036147392,0.9970426870997164
20260910_101021,STILL_1P_NA,135,704,713,STILL,NAN,1,P01,LAB01,0,0.0,-10.196074223631854,-3.9785998458417,-13.753026281090845,-6.811729784924511,23.450691694088817,21.545411076724214,35.185027270682816,34.64198924246319,27.13491937273229,13.848262270421248,136.38220513723743,9.236361547725396,18.676198751427982,10.94482463574184,0.586030636180984
20260910_101943,WALK_1P_APPROACH,0,44,53,WALK,APPROACH,1,P01,LAB01,0,0.7,-352.52603816768305,152.32236928188377,-401.3610871620143,174.27030938710715,435.6976322805707,478.1334806591305,718.681321537227,718.681321537227,966.5363276880423,748.6570997894212,2775.451597733472,249.58366418595293,386.87699750147914,384.0269675033894,0.9926332399793844
20260910_101943,WALK_1P_APPROACH,1,49,58,WALK,APPROACH,1,P01,LAB01,0,0.7,-312.10043102793543,57.461812955555615,-420.5362054030685,97.28022403441878,453.30069812946397,454.16027072150985,718.681321537227,718.681321537227,990.4368504633661,914.7999613530089,2775.451597733472,226.82871939390307,345.10852017282036,317.34608709729247,0.9195544837269585
20260910_101943,WALK_1P_APPROACH,2,69,78,WALK,APPROACH,1,P01,LAB01,0,0.9,830.3730656459184,-612.5354919044312,937.1138925980952,-702.7791481613685,1162.1390620210614,1337.2544872952703,1504.693521389921,1504.693521389921,1867.7017209025908,1272.2562659238201,7207.567483575035,441.12765819527397,1032.2943918229946,1031.8522941743183,0.9995717329744517
20260910_101943,WALK_1P_APPROACH,3,74,83,WALK,APPROACH,1,P01,LAB01,0,1.0,617.6041298946468,-664.1855916861477,821.2516806645481,-840.0401233567575,1201.4739358798117,1126.7535461437424,1504.693521389921,1504.693521389921,565.6280986938934,408.1862798907597,1395.3549216248089,193.32552872020685,931.3187489694634,906.9605071150573,0.9738454295252197
20260910_101943,WALK_1P_APPROACH,4,79,88,WALK,APPROACH,1,P01,LAB01,0,1.0,307.43789350030397,-713.4840152793513,427.8682092373194,-874.461180551026,1005.1921239271651,988.2863082713536,1099.6656828828236,1043.1987718091448,201.28495586373322,100.22625351461896,704.3695388563175,38.63249334726724,795.7125801771649,776.9025025182052,0.9763607134943478
20260910_101943,WALK_1P_APPROACH,5,84,93,WALK,APPROACH,1,P01,LAB01,0,1.0,334.48515368481526,-614.3185370265983,387.23734034518486,-791.6684077218749,914.9495232019588,974.8989008404961,975.3237038865907,974.9413811451055,230.6391020854337,2.3905361002946104,1004.4134973830108,78.39866450336746,711.3609810024577,699.4766493386712,0.9832935289098385
20260910_101943,WALK_1P_APPROACH,6,89,98,WALK,APPROACH,1,P01,LAB01,0,1.0,311.0413988022176,-606.1371883025677,414.286984774233,-760.9578096058721,890.392419540806,915.2803994527166,1000.494144281613,977.4584251846078,431.5450982718729,251.96247659395152,1532.4465348727456,78.9189399778239,685.9621682072953,681.2848470443054,0.993181371539463
20260910_101943,WALK_1P_APPROACH,7,94,103,WALK,APPROACH,1,P01,LAB01,0,1.0,279.2466740892097,-743.219780955133,352.5264739851944,-905.1868798847569,977.4261241600352,1007.370849024433,1033.4921454634982,1032.501196066116,289.32537749978076,127.84774451073434,1532.4465348727456,71.50280572300751,796.3697855229045,793.9485800685592,0.9969596969920757
20260910_102239,WALK_1P_APPROACH,0,23,32,WALK,APPROACH,1,P01,LAB01,0,0.9,-368.1262803416648,379.01535369343765,-427.0862796104849,445.04211997623315,775.8388092799075,875.7100021778027,976.7447898340992,976.7447898340992,1148.1235741890587,991.343022412713,3755.330995183248,252.21032756100573,591.7731456789858,528.365022132949,0.8928506235725112
20260910_102239,WALK_1P_APPROACH,1,28,37,WALK,APPROACH,1,P01,LAB01,0,1.0,604.4615903103443,-70.47875571284385,599.2042693068195,-16.33074550720861,1275.441045523935,1092.90630697415,1760.5899920947975,1760.5899920947975,1105.7264842217392,0.0,5307.022247014878,391.7108093926221,976.9916087676661,608.556545579243,0.6228882010018993
20260910_102239,WALK_1P_APPROACH,2,33,42,WALK,APPROACH,1,P01,LAB01,0,1.0,1092.2401553909685,-481.8280689515277,1347.1687484984836,-561.0320970918267,1457.4078209655975,1622.9374890367535,1760.5899920947975,1760.5899920947975,2104.3553272101517,2017.8490763681377,5307.022247014878,331.17918313214426,1200.4871992360816,1193.7951436817143,0.9944255502610726
20260910_102239,WALK_1P_APPROACH,3,38,47,WALK,APPROACH,1,P01,LAB01,0,0.9,510.8596550048685,-275.2660369391315,723.6138913226049,-385.46803526847987,821.1077457720836,694.5939965203266,1681.7021405075166,1575.925767860143,1806.8645403259536,1512.401377751487,3276.8359159723987,527.8785835694647,581.3618995415334,580.3007652966421,0.9981747440867245
20260910_102239,WALK_1P_APPROACH,4,48,57,WALK,APPROACH,1,P01,LAB01,0,0.7,-206.04622441462163,60.878133612305646,-235.638636431399,66.72795673954424,235.93951162389254,261.2789260536808,292.2857667743733,290.77006210577173,257.543106969149,0.0,1726.2434152775045,65.83283991927294,217.45369618354653,214.85156212519928,0.9880336177125687
20260910_102239,WALK_1P_APPROACH,5,53,62,WALK,APPROACH,1,P01,LAB01,0,0.7,-179.82345806299304,84.72609089478556,-230.4089980887648,101.22286084249552,229.690713622766,261.2789260536808,292.2857667743733,292.2857667743733,301.80173622586636,0.0,1277.0217825738844,79.86361802644765,201.23091312052975,198.78376832137096,0.9878391209322146
20260910_102239,WALK_1P_APPROACH,6,63,72,WALK,APPROACH,1,P01,LAB01,0,0.8,126.48243634341156,-336.84766575649974,142.4815312220412,-384.1532069297367,409.22239993964223,475.07629131294766,570.9178217488226,570.9178217488226,778.2340337937849,635.1885110740417,2238.409778067903,174.92820603197114,360.13330313963644,359.8112791853081,0.9991058201184924
20260910_102239,WALK_1P_APPROACH,7,68,77,WALK,APPROACH,1,P01,LAB01,0,1.0,118.53014538664195,-299.2136826130409,152.99278769708977,-391.3571301771018,422.11736788343313,429.515014756637,585.9553428010182,572.4215738540421,740.6952924697607,223.83020947147196,3630.019772442399,141.17016655613835,322.20168488197186,321.83570844180116,0.9988641386518362
20260910_102239,WALK_1P_APPROACH,8,73,82,WALK,APPROACH,1,P01,LAB01,0,1.0,343.76253414720077,-658.0288955807637,396.6105035965269,-764.9224141433076,849.7156789374815,842.287247058501,1459.0339356295901,1459.0339356295901,1459.8870573348186,554.6785502606554,5763.63502849945,536.8255052784731,743.2217083411795,742.4114137744281,0.998909753902964
